movement_id,product_id,warehouse_code,movement_date,movement_timestamp,movement_type,quantity_units,unit_cost_idr,total_value_idr,lot_number,expiry_date,from_location,to_location,truck_id,driver_id,temperature_log_c,humidity_pct,reference_doc,is_quarantine,remarks
1457678066,58080966,WH-07,2020-08-05,2020-08-05 03:33:35,Inbound,9.6,102439.13,1228064.6,LOT91533509,2020-11-14,RACK-C11,RACK-G38,TRK-040,3078,12.9,60.3,DO427763,No,OK
7630852679,81507335,WH-04,2021-08-19,2021-08-19 22:34:08,Transfer,35.33,50948.61,3416999.71,LOT22889787,2021-08-22,RACK-E34,RACK-B31,TRK-014,3049,20.3,44.2,DO843145,No,Backorder fill
9242554154,36852183,WH-07,2020-01-16,2020-01-16 02:08:49,Outbound,13.51,21507.99,1259775.91,LOT71264155,2022-01-01,RACK-E33,RACK-C09,TRK-007,3069,10.6,71.3,DO544251,No,Near expiry
5334972517,20294941,WH-11,2021-11-16,2021-11-16 03:33:34,Outbound,8.29,98067.87,1036639.96,LOT51024837,2021-11-28,RACK-H10,RACK-F07,TRK-047,3077,2.0,47.4,DO814306,No,Backorder fill
1404607595,71898469,WH-08,2023-07-31,2023-07-31 17:26:37,Outbound,34.16,36258.29,325778.23,LOT99431696,2024-06-13,RACK-E21,RACK-F12,TRK-057,3055,24.2,57.2,DO755161,No,Routine
6216581227,14938883,WH-12,2023-05-24,2023-05-24 11:18:38,Outbound,4.04,12921.34,133349.59,LOT30812349,2024-04-11,RACK-A12,RACK-E08,TRK-052,3094,6.3,50.6,DO586980,No,Near expiry
3973014998,60716128,WH-01,2023-12-24,2023-12-24 10:59:50,Outbound,25.54,147918.41,3419199.25,LOT38141104,2024-08-23,RACK-E08,RACK-B01,TRK-058,3086,5.2,64.3,DO426337,Yes,Routine
5295284819,23712075,WH-10,2020-04-12,2020-04-12 04:29:44,Return,84.07,61896.82,6980655.73,LOT29179253,2020-12-28,RACK-A19,RACK-B41,TRK-026,3086,-11.6,52.1,DO515314,No,OK
6205709254,97971656,WH-06,2021-06-21,2021-06-21 23:04:00,Outbound,207.0,119296.33,15126551.27,LOT30214091,2022-12-25,RACK-E37,RACK-G29,TRK-044,3043,-21.7,75.3,DO551817,No,Backorder fill
7058424700,24029507,WH-04,2023-04-07,2023-04-07 16:19:07,Inbound,463.28,21668.79,34795352.49,LOT59707933,2024-12-19,RACK-B48,RACK-A42,TRK-040,3086,15.7,82.3,DO465260,No,Damaged packaging
5827770555,27654381,WH-04,2022-05-02,2022-05-02 17:02:08,Outbound,30.66,129266.37,158856.38,LOT31168708,2023-01-26,RACK-C29,RACK-D44,TRK-053,3042,12.4,48.9,DO626803,No,Cold chain breach
1250166659,25829235,WH-05,2022-11-08,2022-11-08 11:57:31,Transfer,27.15,38703.3,2729820.92,LOT52814163,2024-09-18,RACK-H25,RACK-G46,TRK-051,3073,-16.4,59.6,DO923085,No,Urgent order
9263530474,97344497,WH-06,2022-10-11,2022-10-11 16:53:31,Sample,29.17,81085.47,1916711.58,LOT72965785,2023-05-14,RACK-E26,RACK-H22,TRK-036,3090,22.5,57.1,DO401339,No,Overstock
9683598584,49617488,WH-01,2020-03-17,2020-03-17 23:08:04,Inbound,60.92,9360.23,7779660.97,LOT98818690,2021-11-23,RACK-G05,RACK-D40,TRK-056,3104,16.8,73.0,DO530316,Yes,Damaged packaging
6796440844,22076325,WH-10,2021-02-25,2021-02-25 21:12:44,Outbound,13.28,90952.18,1395015.78,LOT92739025,2022-03-05,RACK-F44,RACK-B12,TRK-042,3054,0.1,62.6,DO484216,No,Urgent order
9902626227,58980353,WH-06,2022-07-12,2022-07-12 22:18:32,Outbound,52.43,133114.2,478015.78,LOT43616081,2024-04-21,RACK-H43,RACK-H11,TRK-007,3062,-6.3,85.1,DO713697,No,Cold chain breach
7340603860,52706745,WH-03,2020-10-16,2020-10-16 14:27:10,Outbound,46.29,75831.25,5722249.86,LOT71096877,2021-05-21,RACK-C32,RACK-C41,TRK-025,3094,10.0,81.0,DO550271,No,Overstock
8297965173,17912857,WH-14,2021-08-06,2021-08-06 02:42:20,Scrap,2.91,26750.83,63706.01,LOT22035876,2022-10-27,RACK-A01,RACK-H30,TRK-021,3087,9.1,74.7,DO279127,No,Urgent order
8785422927,25250493,WH-08,2022-11-19,2022-11-19 04:13:13,Outbound,14.99,57542.3,1778082.6,LOT57259921,2023-12-06,RACK-C11,RACK-C20,TRK-012,3039,-6.4,58.6,DO621522,No,Urgent order
7883845532,30241116,WH-14,2020-08-22,2020-08-22 09:29:30,Outbound,52.52,88247.31,2324531.5,LOT12556046,2020-11-09,RACK-F46,RACK-F29,TRK-016,3007,0.2,75.4,DO957867,No,Urgent order
8482741800,51737021,WH-11,2023-04-22,2023-04-22 10:27:47,Outbound,4.26,30929.44,335493.35,LOT47902223,2024-07-05,RACK-H11,RACK-C09,TRK-004,3035,-12.7,76.2,DO158501,No,OK
5767585422,48830572,WH-09,2024-12-26,2024-12-26 04:29:28,Inbound,92.13,80996.74,1327555.32,LOT49376068,2026-01-05,RACK-H49,RACK-F42,TRK-022,3116,5.1,79.3,DO257212,No,Damaged packaging
3764829522,72354338,WH-05,2023-05-22,2023-05-22 11:44:35,Inbound,10.53,58348.3,541801.83,LOT60751796,2024-01-31,RACK-E27,RACK-F21,TRK-012,3075,4.1,77.2,DO934368,No,Damaged packaging
9450295304,50615294,WH-14,2022-08-11,2022-08-11 04:51:13,Outbound,2.85,18495.55,347255.05,LOT32589327,2023-12-11,RACK-B22,RACK-C37,TRK-016,3020,-2.4,41.9,DO213575,No,Backorder fill
5048065682,31961941,WH-10,2021-06-24,2021-06-24 13:45:05,Inbound,3.71,79704.37,52982.28,LOT28555789,2022-12-04,RACK-C19,RACK-B50,TRK-045,3101,-19.2,78.2,DO316636,No,Cold chain breach
1174253403,50473634,WH-05,2023-02-19,2023-02-19 18:17:11,Inbound,1.64,149423.01,196306.02,LOT72009994,2023-07-03,RACK-E50,RACK-G41,TRK-019,3060,-5.8,72.0,DO962742,No,OK
2713128318,39016727,WH-13,2024-07-19,2024-07-19 13:02:42,Return,124.02,105050.0,16261120.45,LOT80091970,2026-06-16,RACK-G42,RACK-F02,TRK-030,3068,-3.6,40.2,DO355951,No,Near expiry
9370779560,58190514,WH-02,2021-07-20,2021-07-20 13:36:38,Outbound,257.97,42668.08,9185317.62,LOT70593887,2021-12-26,RACK-D28,RACK-C01,TRK-059,3106,9.4,52.5,DO291014,No,Overstock
8319315400,87644225,WH-02,2020-06-12,2020-06-12 07:13:29,Outbound,49.49,131444.14,6497807.66,LOT60456812,2021-02-02,RACK-F30,RACK-C42,TRK-008,3040,8.7,40.4,DO974603,No,OK
4042263855,93692113,WH-09,2022-05-29,2022-05-29 08:59:48,Scrap,26.71,103697.17,3309216.51,LOT36571629,2024-05-08,RACK-C02,RACK-D34,TRK-016,3011,-15.9,87.4,DO758152,No,Routine
8612492479,81634597,WH-07,2024-02-24,2024-02-24 15:12:05,Outbound,5.58,5065.89,98636.83,LOT47995087,2025-05-05,RACK-B30,RACK-G34,TRK-009,3088,0.5,52.3,DO833579,No,Routine
3755540409,69934847,WH-12,2023-01-07,2023-01-07 03:19:40,Outbound,9.85,108426.86,358348.61,LOT40930106,2024-06-22,RACK-B12,RACK-A33,TRK-016,3071,7.4,54.3,DO444340,No,Overstock
8565204271,68028938,WH-13,2020-04-18,2020-04-18 04:24:04,Transfer,1.12,38960.57,165700.78,LOT52219433,2021-01-28,RACK-C32,RACK-C21,TRK-047,3118,15.7,69.3,DO855619,No,Routine
7260649787,21782020,WH-02,2022-02-28,2022-02-28 10:25:55,Outbound,10.24,49638.37,649599.38,LOT55037303,2024-01-12,RACK-C43,RACK-H46,TRK-028,3006,-10.2,62.1,DO799450,No,Urgent order
1106245963,92571519,WH-02,2022-04-14,2022-04-14 08:44:35,Outbound,5.09,35461.45,490702.56,LOT25564957,2022-08-11,RACK-B33,RACK-E22,TRK-035,3008,2.5,50.5,DO890075,No,OK
1861303318,30150237,WH-01,2021-04-28,2021-04-28 02:47:04,Outbound,19.01,46473.44,2075290.83,LOT45296063,2022-07-28,RACK-F01,RACK-H09,TRK-058,3083,-3.7,41.6,DO631122,No,Near expiry
7478163206,94815838,WH-09,2020-08-17,2020-08-17 12:26:00,Inbound,2.01,31368.57,110432.84,LOT26541897,2021-09-12,RACK-H17,RACK-D29,TRK-057,3055,2.5,56.7,DO228770,No,Urgent order
6393704273,69883441,WH-01,2022-07-08,2022-07-08 11:49:50,Return,19.34,125035.42,755476.56,LOT42236214,2024-01-11,RACK-G12,RACK-D07,TRK-003,3047,9.9,65.1,DO439055,No,Routine
1699647385,79122888,WH-13,2022-11-09,2022-11-09 19:40:20,Outbound,4.86,34017.22,378233.72,LOT88846829,2024-08-25,RACK-F48,RACK-E08,TRK-030,3092,-3.7,88.7,DO577684,No,Near expiry
9578194456,40436178,WH-12,2023-10-17,2023-10-17 06:55:26,Outbound,24.37,104094.69,2409533.32,LOT28368712,2025-02-24,RACK-E16,RACK-D25,TRK-037,3039,24.5,73.3,DO234402,No,Near expiry
1534243112,91845501,WH-02,2024-07-24,2024-07-24 16:34:32,Outbound,2.96,24943.99,118747.17,LOT98962683,2025-07-31,RACK-D45,RACK-A12,TRK-048,3003,-18.0,75.9,DO625348,No,Overstock
9384970042,20417735,WH-06,2023-10-10,2023-10-10 22:42:18,Outbound,4.75,15980.86,319680.43,LOT36390610,2025-09-01,RACK-G25,RACK-C18,TRK-030,3069,23.0,68.2,DO475126,No,OK
3877370802,88332006,WH-04,2023-09-22,2023-09-22 03:43:59,Outbound,28.19,113237.37,2180230.01,LOT44833334,2025-09-15,RACK-F11,RACK-E15,TRK-050,3052,-9.2,84.1,DO234498,No,Backorder fill
7858538762,84615753,WH-07,2024-03-24,2024-03-24 00:13:18,Outbound,6.06,84379.57,359832.41,LOT99361000,2024-04-10,RACK-C50,RACK-A11,TRK-024,3049,4.9,62.4,DO853023,No,Cold chain breach
4314040337,50042677,WH-02,2020-08-21,2020-08-21 17:23:29,Outbound,4.67,57498.15,119359.27,LOT63640585,2022-08-17,RACK-B17,RACK-B44,TRK-003,3004,9.2,65.8,DO487671,No,Near expiry
9980623821,75722986,WH-10,2021-09-13,2021-09-13 07:04:51,Outbound,3.71,99741.52,293956.78,LOT13059091,2022-02-02,RACK-E37,RACK-F50,TRK-012,3042,11.2,82.9,DO726053,No,Routine
6276228034,90454538,WH-15,2024-06-29,2024-06-29 08:41:18,Inbound,35.97,54033.82,3459178.44,LOT46908286,2025-05-06,RACK-B46,RACK-G45,TRK-059,3074,17.2,52.1,DO910856,Yes,Cold chain breach
2927044369,32745859,WH-10,2021-10-04,2021-10-04 22:48:32,Transfer,1.62,129103.3,97935.43,LOT67350789,2023-05-27,RACK-A27,RACK-G47,TRK-039,3070,-1.7,67.7,DO414016,No,Backorder fill
7669672794,51210290,WH-15,2023-07-16,2023-07-16 06:04:17,Outbound,83.59,139645.97,12031799.44,LOT60614384,2024-06-19,RACK-H37,RACK-G06,TRK-018,3113,7.4,51.1,DO922273,No,Backorder fill
4338467465,84676110,WH-13,2022-04-05,2022-04-05 14:36:29,Transfer,36.3,146558.88,1190106.24,LOT34152616,2023-05-30,RACK-C10,RACK-D14,TRK-051,3096,-20.8,81.0,DO104402,No,Damaged packaging
9991453552,25298601,WH-04,2022-11-06,2022-11-06 22:46:39,Inbound,2.42,116082.8,79775.21,LOT22853558,2023-07-23,RACK-F37,RACK-H44,TRK-001,3049,22.2,80.5,DO127218,No,Urgent order
8845549893,63026316,WH-13,2021-05-23,2021-05-23 07:28:29,Scrap,12.09,126690.14,1093106.22,LOT40109213,2021-07-03,RACK-H39,RACK-D35,TRK-036,3002,-15.4,68.5,DO505502,No,Backorder fill
1476452399,95080763,WH-14,2021-03-24,2021-03-24 08:22:06,Outbound,4.93,139995.85,584369.24,LOT19544641,2021-11-17,RACK-H43,RACK-H26,TRK-036,3074,20.3,70.5,DO317219,No,Overstock
4727994931,56220004,WH-02,2021-04-29,2021-04-29 10:18:14,Outbound,105.69,125028.36,3919498.75,LOT75950111,2022-01-07,RACK-C48,RACK-F18,TRK-011,3041,-15.0,60.3,DO164691,No,Near expiry
2174172941,19312151,WH-06,2020-03-07,2020-03-07 18:58:26,Outbound,3.45,117632.44,342536.85,LOT93277609,2021-11-18,RACK-F33,RACK-C28,TRK-033,3013,16.2,55.6,DO802129,No,Routine
8410182931,53239330,WH-06,2023-08-03,2023-08-03 07:22:04,Transfer,7.59,91826.58,1076165.62,LOT78498428,2025-04-14,RACK-G47,RACK-B05,TRK-037,3060,-20.8,84.1,DO153078,No,Damaged packaging
7962042722,87427798,WH-14,2023-07-22,2023-07-22 02:34:23,Outbound,24.16,29018.63,3051829.65,LOT62135878,2023-10-19,RACK-B05,RACK-F03,TRK-003,3077,-21.6,59.3,DO685909,No,Near expiry
8052525714,91708445,WH-05,2021-09-03,2021-09-03 01:20:26,Inbound,11.84,77056.43,1255670.62,LOT33999926,2022-08-19,RACK-H45,RACK-D22,TRK-039,3053,11.5,61.1,DO683617,No,Urgent order
7116139708,29444218,WH-15,2021-04-26,2021-04-26 13:13:34,Inbound,9.74,128979.3,574627.16,LOT94687729,2021-09-20,RACK-C19,RACK-G07,TRK-014,3099,19.9,82.9,DO848773,No,Cold chain breach
6210704017,98659403,WH-03,2021-09-06,2021-09-06 19:55:13,Outbound,4.65,14319.3,187902.45,LOT63358778,2022-08-12,RACK-D29,RACK-F12,TRK-002,3052,9.4,69.8,DO555996,No,Overstock
7637390592,71089218,WH-06,2021-09-04,2021-09-04 16:54:38,Outbound,0.64,108384.09,3911.61,LOT20305503,2021-09-17,RACK-E27,RACK-C35,TRK-041,3019,-16.6,55.2,DO261351,No,Routine
3416062296,73456705,WH-06,2022-10-07,2022-10-07 07:32:31,Transfer,1.24,127820.31,142153.97,LOT84129011,2023-08-09,RACK-H22,RACK-B02,TRK-008,3009,17.7,71.8,DO837438,No,Backorder fill
5215900099,92176885,WH-08,2023-11-05,2023-11-05 04:02:29,Outbound,3.96,66094.39,247230.71,LOT48466051,2025-08-27,RACK-G07,RACK-D07,TRK-050,3074,11.1,40.4,DO591541,No,Backorder fill
2361917371,51564571,WH-12,2022-05-23,2022-05-23 22:17:33,Inbound,2.3,148153.78,19462.78,LOT96752185,2023-02-21,RACK-C20,RACK-C04,TRK-018,3110,0.2,44.9,DO986385,No,Overstock
2534946904,69579816,WH-09,2021-05-18,2021-05-18 21:20:47,Inbound,2.65,26588.43,137518.07,LOT30281525,2022-10-27,RACK-D34,RACK-A09,TRK-008,3039,-13.4,56.8,DO953904,Yes,Damaged packaging
3542571651,38501355,WH-13,2020-01-13,2020-01-13 18:15:21,Inbound,27.07,130164.54,521779.84,LOT56605361,2020-07-26,RACK-H35,RACK-A46,TRK-022,3027,-17.7,60.2,DO635071,No,Near expiry
3891855457,96167854,WH-07,2023-07-10,2023-07-10 20:34:46,Outbound,3.83,91230.97,533090.61,LOT30942828,2025-03-14,RACK-F29,RACK-H31,TRK-047,3068,8.7,85.5,DO873440,No,Near expiry
7077663775,88813976,WH-13,2024-03-01,2024-03-01 08:49:59,Inbound,5.45,76852.93,81992.19,LOT88798786,2025-09-26,RACK-F30,RACK-A38,TRK-052,3117,-2.1,71.4,DO547405,No,Near expiry
2625217323,81632020,WH-01,2022-06-22,2022-06-22 19:49:06,Inbound,19.4,26546.69,1863049.48,LOT54981262,2023-02-06,RACK-B03,RACK-C14,TRK-050,3011,21.8,70.7,DO405927,No,OK
9740068334,45953330,WH-06,2021-07-03,2021-07-03 05:03:22,Outbound,166.62,117604.98,20991614.25,LOT14724460,2021-08-07,RACK-H43,RACK-C42,TRK-017,3016,-9.1,82.6,DO637736,No,Routine
4950003448,71776012,WH-13,2022-06-11,2022-06-11 20:49:20,Transfer,21.12,95761.79,178002.34,LOT94699742,2024-01-08,RACK-B40,RACK-B11,TRK-049,3079,-21.2,72.8,DO571641,No,Urgent order
3570602098,89245550,WH-05,2024-10-19,2024-10-19 16:32:13,Outbound,1.51,104999.54,89103.85,LOT63850632,2025-05-25,RACK-E49,RACK-F13,TRK-044,3025,18.6,67.0,DO921891,No,Routine
2126599603,49628649,WH-15,2024-11-13,2024-11-13 02:05:59,Outbound,6.13,44791.27,353880.8,LOT72846014,2025-06-06,RACK-E21,RACK-A24,TRK-042,3105,14.2,40.4,DO506401,No,Overstock
2944026580,27565901,WH-13,2022-03-10,2022-03-10 02:45:33,Inbound,14.94,70873.62,1028801.84,LOT21898333,2023-01-26,RACK-H23,RACK-A19,TRK-042,3004,-1.6,57.2,DO182783,No,Overstock
7843221786,97390922,WH-01,2022-09-12,2022-09-12 00:18:22,Inbound,38.27,24699.51,239183.58,LOT82967558,2023-03-02,RACK-H28,RACK-D05,TRK-002,3033,11.0,65.1,DO547135,No,Damaged packaging
5761337881,27607406,WH-15,2020-11-04,2020-11-04 02:32:14,Outbound,44.29,31255.04,638289.33,LOT51176049,2021-08-29,RACK-C26,RACK-E28,TRK-015,3001,4.3,48.0,DO947984,No,OK
4140332087,16729343,WH-08,2020-01-25,2020-01-25 06:54:26,Outbound,231.16,21415.72,20817422.12,LOT93569771,2020-11-24,RACK-F16,RACK-F13,TRK-002,3071,-18.4,89.9,DO686803,No,Overstock
5234612421,98984705,WH-07,2024-06-04,2024-06-04 05:56:59,Return,6.71,74364.34,356950.91,LOT76957216,2025-03-26,RACK-G48,RACK-G40,TRK-016,3003,10.4,65.5,DO291043,No,Urgent order
3585396878,42264747,WH-15,2023-01-01,2023-01-01 10:20:58,Inbound,4.91,126596.3,554378.95,LOT40356443,2024-10-31,RACK-B34,RACK-E21,TRK-005,3092,14.0,50.6,DO336507,No,Overstock
2179765082,67103950,WH-02,2020-01-20,2020-01-20 15:14:21,Inbound,1.61,147101.42,104746.04,LOT17977737,2021-05-06,RACK-A15,RACK-E23,TRK-005,3111,12.7,64.6,DO431829,No,Routine
8563894628,53479190,WH-11,2021-10-03,2021-10-03 02:45:03,Inbound,14.41,39454.49,1012020.21,LOT28059706,2023-09-20,RACK-G14,RACK-E49,TRK-051,3052,-0.0,85.4,DO114206,No,Damaged packaging
9613019513,44470420,WH-15,2021-04-28,2021-04-28 20:48:27,Outbound,21.8,81107.58,2865740.51,LOT38693065,2021-10-16,RACK-E29,RACK-A29,TRK-047,3082,12.0,57.2,DO408558,No,Cold chain breach
3802959821,97393628,WH-04,2021-10-08,2021-10-08 06:17:19,Outbound,8.37,77343.34,1021113.31,LOT52423482,2022-04-02,RACK-D11,RACK-B44,TRK-006,3043,21.2,51.0,DO963897,No,OK
4635410021,64067763,WH-11,2022-03-18,2022-03-18 06:34:21,Inbound,158.98,9256.17,17003594.51,LOT97152660,2022-03-23,RACK-B26,RACK-B15,TRK-041,3029,-9.5,88.3,DO883120,No,Damaged packaging
9183748201,35406928,WH-13,2022-04-27,2022-04-27 13:24:36,Outbound,112.17,108729.44,1995376.26,LOT23415161,2023-10-24,RACK-D11,RACK-D48,TRK-032,3076,9.5,88.5,DO714756,No,OK
9578209337,33937252,WH-01,2024-12-11,2024-12-11 12:13:11,Outbound,1.74,122683.83,152930.11,LOT51327443,2025-12-09,RACK-F02,RACK-D05,TRK-005,3109,1.8,52.7,DO954986,No,Near expiry
4488996397,56537807,WH-06,2021-10-14,2021-10-14 10:33:23,Outbound,13.39,8661.08,850891.42,LOT30640124,2022-12-21,RACK-F11,RACK-A27,TRK-049,3022,6.3,40.4,DO284303,No,OK
3720053032,33762922,WH-06,2024-05-24,2024-05-24 17:29:10,Outbound,6.97,66696.01,548663.88,LOT78676630,2024-09-01,RACK-G50,RACK-A06,TRK-013,3006,9.3,77.7,DO444572,No,Damaged packaging
6384952961,44644872,WH-14,2024-10-21,2024-10-21 18:31:22,Inbound,10.83,140960.87,686700.55,LOT14357692,2024-11-04,RACK-G08,RACK-D42,TRK-018,3082,1.1,40.7,DO674763,No,OK
4820261868,90052443,WH-12,2024-12-18,2024-12-18 16:07:58,Return,2125.33,117345.62,276130082.43,LOT16862822,2026-09-26,RACK-E08,RACK-B29,TRK-004,3039,-21.2,55.4,DO625064,No,Near expiry
6046416909,83643679,WH-13,2023-06-22,2023-06-22 11:56:00,Adjustment,16.95,141474.32,2182455.15,LOT27664644,2024-01-29,RACK-G37,RACK-C25,TRK-048,3055,16.2,73.1,DO735988,No,Overstock
4005607854,19520461,WH-02,2020-12-16,2020-12-16 06:01:41,Inbound,112.27,40485.14,7927735.92,LOT57284077,2021-01-30,RACK-C39,RACK-E47,TRK-016,3014,-4.5,80.9,DO438703,Yes,Cold chain breach
1081916789,99553461,WH-06,2022-03-02,2022-03-02 00:20:11,Adjustment,3.1,121280.66,89485.27,LOT92684035,2022-07-14,RACK-F21,RACK-A07,TRK-010,3053,-20.2,83.9,DO495119,No,Urgent order
5712429634,25103884,WH-11,2024-12-31,2024-12-31 20:06:46,Inbound,10.76,88942.55,351980.62,LOT96687519,2025-01-14,RACK-C17,RACK-A32,TRK-032,3048,18.5,71.0,DO389003,No,Urgent order
6053723025,73939861,WH-02,2023-10-08,2023-10-08 07:17:34,Inbound,57.48,137977.75,3783708.33,LOT52398873,2024-12-16,RACK-E26,RACK-D02,TRK-031,3038,-21.7,53.3,DO242156,No,Urgent order
1788556956,71171147,WH-01,2020-01-13,2020-01-13 09:37:43,Transfer,14.91,119789.25,908970.53,LOT81627929,2020-09-13,RACK-H29,RACK-E22,TRK-045,3055,19.7,45.3,DO620209,No,Routine
8933212245,82575604,WH-04,2023-09-08,2023-09-08 14:44:51,Adjustment,4.24,117934.81,227657.77,LOT50123328,2025-04-17,RACK-H23,RACK-G44,TRK-056,3065,22.4,75.7,DO225450,No,OK
4034186596,70309970,WH-03,2020-04-09,2020-04-09 15:49:47,Scrap,8.03,97478.55,193569.26,LOT97136636,2021-04-18,RACK-D25,RACK-C49,TRK-008,3013,11.5,81.9,DO947398,No,Near expiry
1831965064,74989434,WH-13,2021-09-18,2021-09-18 04:16:51,Outbound,52.51,92117.05,7138344.41,LOT73263332,2021-11-22,RACK-E41,RACK-C13,TRK-017,3098,8.3,80.9,DO402021,No,Near expiry
9265473074,93561222,WH-10,2022-05-22,2022-05-22 05:23:19,Transfer,0.59,83902.16,43216.14,LOT35296614,2024-02-23,RACK-F38,RACK-D35,TRK-004,3030,18.7,82.4,DO956534,No,OK
5550818211,49276515,WH-07,2020-09-29,2020-09-29 06:40:18,Inbound,27.12,117046.69,721938.14,LOT24072679,2021-03-20,RACK-A03,RACK-E25,TRK-048,3023,5.0,70.6,DO627582,No,Routine
3837682511,21994573,WH-11,2021-12-11,2021-12-11 19:04:21,Return,25.93,131081.72,2432054.08,LOT85133084,2023-06-08,RACK-E49,RACK-C35,TRK-015,3046,2.5,65.3,DO901186,No,Routine
3182346187,27455703,WH-12,2024-08-03,2024-08-03 12:28:51,Inbound,378.75,88110.79,38901077.4,LOT87160977,2026-07-17,RACK-G01,RACK-A01,TRK-016,3016,-11.7,77.1,DO421702,No,Backorder fill
1482292793,89331494,WH-13,2020-11-18,2020-11-18 03:04:00,Inbound,5.59,63916.37,189444.32,LOT74482906,2021-09-21,RACK-B23,RACK-E03,TRK-055,3013,9.9,69.5,DO250099,No,Backorder fill
2774415336,24742233,WH-12,2020-07-14,2020-07-14 14:12:35,Inbound,6.22,13846.92,132846.1,LOT56778641,2021-03-07,RACK-G22,RACK-F24,TRK-027,3037,1.7,41.2,DO508709,No,OK
8101443557,45335493,WH-03,2024-10-12,2024-10-12 06:21:01,Outbound,9.81,48522.01,178625.15,LOT89296774,2025-09-26,RACK-C39,RACK-G36,TRK-045,3087,-19.6,56.1,DO390371,No,Cold chain breach
8443118063,54546937,WH-05,2022-05-19,2022-05-19 16:00:36,Transfer,43.7,139974.02,3621116.5,LOT11521545,2023-05-11,RACK-G39,RACK-D09,TRK-022,3072,-21.6,79.5,DO584930,No,Cold chain breach
5404948765,48964250,WH-04,2022-07-01,2022-07-01 06:44:39,Return,91.99,140799.49,7309091.96,LOT55629993,2023-05-06,RACK-E21,RACK-A09,TRK-013,3054,-9.7,75.4,DO151431,No,Routine
5957448128,72224548,WH-11,2022-08-15,2022-08-15 19:29:41,Outbound,20.74,76662.73,110479.08,LOT29748391,2023-12-14,RACK-H19,RACK-C43,TRK-041,3066,-3.5,82.5,DO710455,No,Near expiry
1129489430,32928076,WH-07,2023-10-29,2023-10-29 21:33:50,Transfer,5.87,115863.36,153839.22,LOT47796469,2024-08-11,RACK-E40,RACK-E21,TRK-020,3034,17.0,78.1,DO410454,No,Urgent order
1980607007,18747740,WH-13,2020-09-11,2020-09-11 05:31:10,Adjustment,21.45,102913.61,1581485.86,LOT90229425,2021-08-27,RACK-C14,RACK-A50,TRK-045,3004,17.6,80.4,DO282352,No,Cold chain breach
9067835211,53692849,WH-04,2023-09-14,2023-09-14 11:46:24,Return,7.2,37701.41,58822.43,LOT75514551,2024-09-05,RACK-C27,RACK-H17,TRK-054,3115,11.1,76.8,DO694869,No,OK
6847782401,51737021,WH-07,2021-03-09,2021-03-09 22:39:21,Outbound,15.38,9038.72,1794370.06,LOT63255053,2022-01-23,RACK-F35,RACK-D37,TRK-056,3099,-16.3,75.4,DO224281,No,Overstock
3091195837,16148222,WH-05,2020-09-18,2020-09-18 15:08:32,Inbound,219.38,140007.5,1148784.25,LOT12192295,2021-08-06,RACK-H39,RACK-B19,TRK-036,3051,-3.6,43.9,DO653757,No,Overstock
9831493904,16111080,WH-08,2020-05-15,2020-05-15 18:34:47,Inbound,16.05,6271.35,351918.47,LOT50569890,2021-12-27,RACK-H39,RACK-E15,TRK-043,3029,21.2,59.8,DO785680,No,Backorder fill
6254290941,63535951,WH-08,2021-12-24,2021-12-24 15:03:24,Outbound,6.07,123376.79,858999.72,LOT68605993,2023-01-10,RACK-D23,RACK-C04,TRK-007,3055,-5.1,88.8,DO265755,No,Overstock
7811704108,62952797,WH-11,2022-01-10,2022-01-10 12:04:33,Inbound,22.32,113437.72,298163.99,LOT35660726,2022-08-24,RACK-F33,RACK-G15,TRK-056,3060,1.7,64.5,DO771883,No,Damaged packaging
8630946821,98569699,WH-06,2022-06-26,2022-06-26 15:25:39,Outbound,6.45,20712.1,107653.96,LOT53132079,2023-03-15,RACK-C10,RACK-C11,TRK-047,3027,-13.4,41.8,DO838708,Yes,Backorder fill
4882073244,96971895,WH-02,2021-02-20,2021-02-20 00:03:50,Inbound,3.3,134782.93,342172.29,LOT39590253,2022-08-18,RACK-D50,RACK-E23,TRK-045,3005,-18.2,77.2,DO845341,No,Damaged packaging
3606843793,35311817,WH-06,2021-08-24,2021-08-24 05:07:27,Transfer,2.57,21313.45,109463.33,LOT75071696,2023-06-14,RACK-B36,RACK-E47,TRK-059,3060,-6.2,75.3,DO501348,No,Near expiry
4056971839,76686121,WH-08,2024-03-30,2024-03-30 09:04:26,Transfer,37.88,68480.11,5531918.79,LOT73105031,2025-12-08,RACK-C15,RACK-H42,TRK-036,3095,11.4,71.9,DO285135,No,Backorder fill
2356064252,79323197,WH-06,2022-09-01,2022-09-01 09:52:07,Inbound,15.56,117842.06,1062454.0,LOT81281513,2023-05-24,RACK-F18,RACK-C20,TRK-004,3052,-0.6,67.9,DO563062,No,OK
9641698491,34675302,WH-06,2024-12-11,2024-12-11 16:10:26,Outbound,7.57,19957.81,328607.75,LOT83885265,2025-08-12,RACK-G23,RACK-F03,TRK-042,3004,21.8,85.2,DO590683,No,Damaged packaging
6773464831,32597341,WH-08,2020-08-15,2020-08-15 09:05:31,Outbound,96.78,45309.56,10085786.75,LOT68329137,2022-04-06,RACK-D36,RACK-G42,TRK-006,3067,-2.3,76.5,DO156473,No,Routine
