cow_id,rfid_tag,breed,date_of_birth,acquisition_date,farm_code,region,health_status,feed_program,weight_kg,lactation_number,avg_daily_yield_liters,is_pregnant,vaccination_status,last_vet_check,milk_fat_pct,milk_protein_pct,somatic_cell_count,is_active,notes
8696599,RF500930161,Holstein,2021-05-28,2022-07-03,FARM-030,East Java,Excellent,Standard Mix,685.5,4,17.71,Yes,Partial,2023-08-25,3.91,3.78,227391,Yes,Recovering
4928281,RF347035335,Jersey,2017-11-27,2021-03-20,FARM-018,Yogyakarta,Excellent,Standard Mix,504.0,1,24.25,No,Overdue,2024-03-05,5.6,3.49,664274,Yes,Recovering
4371228,RF155514775,Holstein,2014-06-14,2015-11-12,FARM-040,East Java,Fair,Standard Mix,417.6,5,18.26,No,Up-to-date,2024-01-01,4.62,3.67,685787,Yes,High performer
6828829,RF375028281,Ayrshire,2014-09-04,2016-01-08,FARM-001,East Java,Good,Standard Mix,411.6,1,21.7,No,Up-to-date,2024-05-16,3.39,3.86,576907,Yes,Excellent genetics
4961055,RF356426711,Holstein,2021-07-29,2023-11-10,FARM-028,Yogyakarta,Good,Standard Mix,524.7,1,32.46,Yes,Up-to-date,2024-03-31,3.94,3.78,450286,Yes,Low yield alert
2306851,RF171833796,Jersey,2021-08-16,2023-12-10,FARM-022,North Sumatra,Fair,Standard Mix,454.5,2,18.2,No,Up-to-date,2024-02-07,4.05,3.19,345085,Yes,Excellent genetics
4305700,RF104962392,Jersey,2018-05-01,2022-02-07,FARM-001,Central Java,Good,Premium Silage,431.7,3,25.39,No,Partial,2024-12-11,4.14,3.03,783872,No,Low yield alert
3846949,RF123296958,Milking Shorthorn,2013-02-21,2018-04-18,FARM-022,West Java,Good,Hay-Based,457.7,1,19.25,No,Partial,2023-03-07,4.81,2.91,522506,Yes,None
2437925,RF856545419,Jersey,2016-06-19,2019-05-20,FARM-002,North Sumatra,Fair,Premium Silage,428.0,2,26.85,Yes,Overdue,2024-08-26,3.42,3.24,610046,Yes,Recovering
2437930,RF413739924,Holstein,2014-03-05,2017-08-07,FARM-040,North Sumatra,Excellent,Standard Mix,516.2,3,23.26,No,Up-to-date,2024-04-26,3.32,3.37,663137,Yes,Excellent genetics
5813037,RF602807056,Brown Swiss,2017-09-02,2022-09-07,FARM-028,North Sumatra,Good,Standard Mix,457.3,4,18.52,No,Up-to-date,2023-09-30,3.85,4.1,762698,Yes,Low yield alert
7058222,RF594348388,Jersey,2020-10-14,2024-08-06,FARM-006,Bali,Good,Pasture-Fed,457.2,2,18.63,Yes,Up-to-date,2024-12-29,4.77,3.78,646432,Yes,Monitor closely
3748655,RF801075638,Holstein,2021-08-01,2024-03-12,FARM-021,North Sumatra,Poor,Premium Silage,623.9,5,25.55,No,Overdue,2024-01-09,5.24,3.7,756265,Yes,High performer
4240180,RF170948856,Holstein,2018-04-24,2022-03-19,FARM-017,West Java,Excellent,Premium Silage,575.9,3,26.7,No,Up-to-date,2024-04-20,5.32,3.03,648797,Yes,High performer
7189302,RF236080623,Ayrshire,2021-12-27,2024-03-18,FARM-025,North Sumatra,Good,Pasture-Fed,467.3,2,21.0,No,Partial,2024-09-17,4.52,3.71,260042,Yes,Low yield alert
9679670,RF299028532,Jersey,2012-01-18,2013-08-10,FARM-022,North Sumatra,Good,Standard Mix,458.3,2,20.43,No,Up-to-date,2024-08-01,4.83,3.49,569262,Yes,None
1061687,RF586782345,Jersey,2013-09-19,2017-03-13,FARM-016,Bali,Good,Concentrate Rich,490.1,2,27.33,No,Overdue,2024-05-02,4.58,3.0,404872,Yes,Low yield alert
6304573,RF419446977,Holstein,2016-09-18,2017-10-17,FARM-004,North Sumatra,Excellent,Concentrate Rich,509.9,3,35.74,No,Partial,2023-05-16,4.35,3.87,89634,Yes,Recovering
9253698,RF187683505,Jersey,2021-01-31,2021-11-01,FARM-027,Yogyakarta,Good,Premium Silage,479.7,2,19.87,Yes,Up-to-date,2024-12-14,5.58,3.7,571030,Yes,Monitor closely
8434500,RF926397792,Ayrshire,2021-11-10,2022-10-02,FARM-039,Bali,Excellent,Standard Mix,433.2,2,21.38,No,Up-to-date,2023-01-02,5.32,3.48,342449,Yes,High performer
2732870,RF547300910,Guernsey,2014-12-15,2019-06-15,FARM-038,Central Java,Fair,Standard Mix,492.5,1,21.27,No,Up-to-date,2024-12-05,4.92,3.02,158736,Yes,Monitor closely
5354311,RF584877793,Jersey,2018-06-09,2022-11-13,FARM-003,South Sulawesi,Good,Concentrate Rich,490.0,3,13.43,No,Overdue,2024-07-27,4.53,3.41,683048,Yes,Low yield alert
5780297,RF498414416,Holstein,2019-01-27,2024-02-06,FARM-020,East Java,Excellent,Standard Mix,643.5,3,27.97,Yes,Up-to-date,2023-12-14,4.6,3.82,54466,Yes,Low yield alert
9286475,RF567675336,Holstein,2015-02-01,2016-08-26,FARM-027,Central Java,Excellent,Concentrate Rich,632.1,3,25.93,Yes,Up-to-date,2024-04-29,3.45,4.13,648819,Yes,Monitor closely
6959954,RF487218279,Brown Swiss,2020-05-31,2024-10-12,FARM-031,Yogyakarta,Good,Standard Mix,372.6,3,22.41,No,Up-to-date,2023-06-08,4.91,3.51,606868,Yes,Recovering
5845843,RF462432711,Ayrshire,2019-10-13,2021-01-08,FARM-013,North Sumatra,Poor,Premium Silage,442.1,2,25.09,Yes,Up-to-date,2023-05-04,4.64,2.98,131322,No,None
5092180,RF795297957,Holstein,2016-12-22,2018-04-13,FARM-035,Aceh,Excellent,Premium Silage,670.5,4,30.97,Yes,Up-to-date,2023-11-03,5.61,3.53,774711,No,High performer
7353173,RF592541858,Holstein,2018-12-18,2021-06-11,FARM-029,West Java,Good,Premium Silage,557.6,1,26.96,Yes,Partial,2023-07-07,4.21,3.29,234186,Yes,Excellent genetics
3650391,RF698538329,Brown Swiss,2015-01-17,2018-05-24,FARM-004,West Java,Good,Concentrate Rich,494.3,4,13.33,No,Up-to-date,2023-10-27,3.7,3.46,181532,No,None
1913687,RF191681127,Guernsey,2017-09-25,2019-05-16,FARM-031,Central Java,Excellent,Pasture-Fed,398.8,3,12.76,No,Up-to-date,2024-12-02,3.25,3.5,474904,Yes,Excellent genetics
3027802,RF918002421,Holstein,2013-02-05,2016-08-30,FARM-039,Bali,Excellent,Premium Silage,533.4,4,30.18,No,Partial,2024-07-23,4.88,3.13,117049,No,High performer
6697818,RF997981225,Guernsey,2019-11-16,2023-12-25,FARM-036,Yogyakarta,Good,Standard Mix,377.0,2,17.23,No,Partial,2024-05-14,5.79,2.81,132012,Yes,High performer
9155420,RF925640115,Guernsey,2013-05-10,2016-03-13,FARM-006,East Java,Fair,Premium Silage,505.8,3,17.33,Yes,Up-to-date,2024-02-07,3.85,3.53,741301,Yes,Recovering
6075231,RF628843624,Jersey,2018-01-15,2023-05-29,FARM-016,West Java,Good,Standard Mix,430.4,3,11.11,Yes,Partial,2023-07-04,4.57,2.97,56664,Yes,High performer
4338530,RF862437451,Holstein,2013-09-07,2015-04-11,FARM-007,East Java,Excellent,Concentrate Rich,578.8,4,27.14,No,Partial,2024-03-25,4.38,2.93,422178,Yes,High performer
6599527,RF524264499,Montbéliarde,2013-03-23,2017-01-17,FARM-001,North Sumatra,Poor,Premium Silage,443.1,3,20.17,Yes,Overdue,2024-06-19,4.38,3.97,524403,No,Excellent genetics
5550953,RF536650062,Ayrshire,2020-01-22,2022-01-12,FARM-030,South Sulawesi,Good,Standard Mix,328.0,2,12.66,No,Up-to-date,2023-08-02,4.95,3.8,230633,Yes,Monitor closely
7713657,RF673103848,Ayrshire,2014-02-01,2015-07-29,FARM-003,North Sumatra,Excellent,Standard Mix,325.7,3,19.94,No,Up-to-date,2023-04-28,4.14,3.33,474129,Yes,Excellent genetics
2503554,RF721467932,Jersey,2019-10-25,2022-02-19,FARM-039,North Sumatra,Good,Concentrate Rich,438.2,3,21.67,Yes,Up-to-date,2024-09-26,3.32,3.19,61204,No,Recovering
2700165,RF263240654,Ayrshire,2014-05-14,2015-07-29,FARM-023,Bali,Good,Premium Silage,483.6,3,21.5,No,Up-to-date,2024-08-17,5.22,4.13,375922,Yes,Low yield alert
2896774,RF834860641,Holstein,2018-01-07,2021-05-27,FARM-028,West Java,Good,Concentrate Rich,539.4,2,24.67,No,Overdue,2024-10-01,3.48,3.09,568810,Yes,Recovering
5944200,RF484379800,Jersey,2020-03-28,2021-07-02,FARM-015,Bali,Fair,Pasture-Fed,541.7,3,13.39,Yes,Partial,2024-06-26,3.57,3.96,618392,Yes,Low yield alert
3945353,RF725108526,Milking Shorthorn,2020-01-07,2023-05-19,FARM-036,Central Java,Good,Hay-Based,484.1,1,17.64,No,Up-to-date,2023-01-30,4.59,3.39,361715,Yes,Monitor closely
9417612,RF673504594,Normande,2018-02-15,2022-07-11,FARM-037,Central Java,Good,Organic Blend,449.2,2,18.51,No,Up-to-date,2023-10-11,4.1,3.09,600395,Yes,Monitor closely
2077581,RF874429912,Jersey,2013-03-26,2015-05-15,FARM-024,Central Java,Fair,Hay-Based,417.9,1,21.78,No,Up-to-date,2023-06-25,5.58,3.85,339345,Yes,Monitor closely
6927248,RF747354738,Jersey,2015-06-07,2016-10-29,FARM-014,Central Java,Excellent,Standard Mix,425.0,5,11.87,No,Up-to-date,2024-12-09,5.16,4.16,286980,Yes,Recovering
5452689,RF380063941,Jersey,2013-05-16,2017-05-07,FARM-005,East Java,Fair,Standard Mix,354.1,3,13.48,No,Up-to-date,2024-04-23,5.72,3.48,673179,Yes,None
1684371,RF504082319,Holstein,2013-12-05,2014-06-08,FARM-013,East Java,Excellent,Standard Mix,493.7,1,33.57,No,Up-to-date,2023-01-29,4.66,4.18,207878,No,Low yield alert
2732967,RF246182188,Guernsey,2016-11-18,2019-09-19,FARM-014,West Java,Good,Premium Silage,414.7,1,23.26,No,Up-to-date,2023-06-13,4.85,3.48,747881,Yes,Monitor closely
7812009,RF625083932,Milking Shorthorn,2021-10-22,2024-12-17,FARM-013,Bali,Excellent,Standard Mix,416.4,1,18.11,Yes,Overdue,2023-06-14,3.32,3.84,100402,Yes,None
4731818,RF791120177,Milking Shorthorn,2018-12-26,2020-02-05,FARM-019,Aceh,Under Treatment,Standard Mix,408.5,3,20.91,No,Overdue,2024-07-04,3.61,3.56,302578,Yes,Low yield alert
2372525,RF641925564,Montbéliarde,2012-11-30,2015-12-01,FARM-031,Yogyakarta,Excellent,Premium Silage,417.6,2,15.89,Yes,Up-to-date,2023-11-03,4.41,4.16,760782,Yes,Low yield alert
1848243,RF625339770,Ayrshire,2017-11-11,2018-06-29,FARM-016,East Java,Fair,Concentrate Rich,421.8,1,25.6,No,Up-to-date,2024-06-10,5.3,4.07,344521,Yes,Excellent genetics
2241464,RF977260669,Brown Swiss,2015-12-17,2018-08-06,FARM-028,Central Java,Fair,Concentrate Rich,465.7,2,17.7,No,Up-to-date,2023-12-15,5.77,3.86,248697,Yes,Excellent genetics
7189439,RF344323613,Holstein,2020-04-03,2021-07-10,FARM-002,Central Java,Under Treatment,Standard Mix,519.4,2,28.21,No,Up-to-date,2024-08-31,3.56,3.53,86288,Yes,None
8795078,RF192966317,Guernsey,2014-02-28,2016-06-29,FARM-023,West Java,Excellent,Standard Mix,446.8,2,24.78,No,Overdue,2024-07-16,5.11,3.05,562854,No,None
5583814,RF757218407,Jersey,2012-03-01,2015-06-29,FARM-038,South Sulawesi,Excellent,Premium Silage,470.5,4,27.45,Yes,Up-to-date,2024-12-11,3.66,3.7,533046,Yes,Low yield alert
2470854,RF917134640,Holstein,2015-05-29,2016-03-29,FARM-024,East Java,Under Treatment,Organic Blend,583.8,6,30.33,No,Up-to-date,2024-08-20,5.74,3.85,661887,No,Monitor closely
5780430,RF440967732,Jersey,2019-07-15,2020-05-08,FARM-022,South Sulawesi,Excellent,Premium Silage,522.1,3,23.56,Yes,Overdue,2023-02-15,4.46,3.81,298708,Yes,Excellent genetics
4273103,RF242077218,Jersey,2020-05-07,2024-02-18,FARM-012,Yogyakarta,Good,Standard Mix,390.7,2,16.75,No,Up-to-date,2024-06-12,4.01,3.0,798613,Yes,Low yield alert
5485520,RF807863667,Holstein,2014-12-03,2020-03-24,FARM-029,West Java,Good,Premium Silage,581.5,1,27.62,No,Up-to-date,2023-08-15,3.78,2.94,93232,Yes,Recovering
1520596,RF319251316,Guernsey,2015-11-26,2020-04-28,FARM-012,West Java,Good,Premium Silage,391.2,6,17.45,Yes,Partial,2023-11-13,3.62,3.07,626046,Yes,None
4338644,RF706094968,Holstein,2020-09-02,2021-05-20,FARM-020,Central Java,Good,Standard Mix,542.6,4,26.47,No,Up-to-date,2024-11-09,3.75,3.4,796385,No,Low yield alert
3257303,RF732222499,Holstein,2013-04-26,2017-12-12,FARM-028,West Java,Excellent,Concentrate Rich,535.5,1,25.08,No,Up-to-date,2024-09-07,4.77,3.43,383547,Yes,High performer
3650523,RF174318291,Holstein,2021-02-20,2022-02-18,FARM-015,West Java,Excellent,Pasture-Fed,606.6,1,33.84,No,Up-to-date,2024-09-05,5.12,2.95,315916,Yes,Monitor closely
5452763,RF391544490,Ayrshire,2015-05-10,2020-02-02,FARM-005,South Sulawesi,Fair,Premium Silage,489.7,4,24.26,No,Overdue,2024-01-29,4.18,3.59,512564,Yes,Excellent genetics
2634721,RF705831767,Jersey,2017-02-27,2019-07-15,FARM-005,North Sumatra,Fair,Pasture-Fed,506.9,3,26.74,Yes,Up-to-date,2024-08-13,3.21,3.85,125278,Yes,Monitor closely
3584996,RF630358392,Guernsey,2021-09-13,2023-11-28,FARM-023,West Java,Good,Concentrate Rich,389.5,3,27.98,No,Up-to-date,2023-03-09,4.36,3.29,696595,Yes,Low yield alert
7123944,RF815177421,Holstein,2015-12-20,2018-10-11,FARM-030,East Java,Under Treatment,Premium Silage,608.3,2,15.61,No,Overdue,2024-01-31,4.38,3.09,790581,Yes,Recovering
2864104,RF410239558,Guernsey,2015-07-18,2018-06-16,FARM-021,West Java,Good,Standard Mix,447.6,1,20.81,No,Up-to-date,2023-12-02,3.38,4.13,617949,Yes,Monitor closely
2044906,RF301290781,Holstein,2016-12-05,2018-09-20,FARM-008,Central Java,Excellent,Premium Silage,516.6,4,31.6,No,Up-to-date,2024-09-04,5.43,2.98,780044,Yes,Monitor closely
3388393,RF964296429,Holstein,2013-09-14,2015-08-19,FARM-010,East Java,Excellent,Standard Mix,547.5,1,31.85,Yes,Up-to-date,2023-09-02,3.28,3.89,274459,Yes,None
2995183,RF786823784,Montbéliarde,2020-12-26,2024-02-10,FARM-018,Central Java,Excellent,Premium Silage,523.9,1,25.89,No,Up-to-date,2024-04-03,5.46,3.69,615031,Yes,High performer
9679860,RF293035016,Ayrshire,2015-10-15,2017-09-16,FARM-022,Bali,Fair,Hay-Based,449.0,3,25.39,Yes,Up-to-date,2023-02-23,5.67,3.78,594198,Yes,Monitor closely
2110460,RF814923473,Montbéliarde,2014-03-17,2019-05-21,FARM-011,East Java,Fair,Concentrate Rich,394.5,4,23.57,Yes,Up-to-date,2023-02-19,3.42,3.38,163142,No,Recovering
7156735,RF145659451,Guernsey,2013-12-04,2016-08-20,FARM-030,East Java,Excellent,Premium Silage,482.1,2,14.97,Yes,Up-to-date,2024-07-21,5.72,3.48,114415,Yes,Monitor closely
7812097,RF156874967,Jersey,2021-03-19,2022-08-24,FARM-015,East Java,Excellent,Concentrate Rich,516.0,5,22.48,No,Partial,2024-01-13,5.5,3.12,732355,Yes,High performer
4994050,RF696838267,Guernsey,2020-02-12,2023-03-15,FARM-035,Central Java,Good,Hay-Based,383.3,1,31.55,No,Overdue,2023-08-08,3.69,3.33,78238,Yes,High performer
6075395,RF115371451,Guernsey,2018-06-24,2022-02-18,FARM-009,West Java,Excellent,Standard Mix,367.0,3,21.13,No,Overdue,2023-04-12,3.24,3.14,191900,Yes,Recovering
3290115,RF951736144,Normande,2013-12-28,2015-03-15,FARM-008,South Sulawesi,Good,Standard Mix,455.9,2,21.98,No,Up-to-date,2023-07-18,5.74,3.19,594734,Yes,Excellent genetics
2044933,RF154564637,Ayrshire,2013-02-09,2017-07-12,FARM-025,West Java,Fair,Pasture-Fed,414.3,2,15.1,No,Up-to-date,2023-07-31,4.92,2.93,594048,Yes,Recovering
8729606,RF132438731,Brown Swiss,2017-11-23,2022-11-12,FARM-038,North Sumatra,Good,Standard Mix,434.4,2,18.08,Yes,Overdue,2023-06-15,3.23,4.1,707703,Yes,Monitor closely
2208776,RF261692776,Jersey,2016-01-31,2021-05-04,FARM-036,Central Java,Good,Premium Silage,391.4,1,15.79,No,Up-to-date,2024-01-03,4.61,3.01,78012,Yes,None
9909268,RF676029560,Brown Swiss,2012-02-15,2013-12-08,FARM-003,Yogyakarta,Excellent,Standard Mix,440.8,2,15.64,Yes,Up-to-date,2024-09-17,5.22,3.43,767940,No,Excellent genetics
7255068,RF303923229,Holstein,2020-08-26,2022-04-16,FARM-026,Central Java,Excellent,Organic Blend,539.3,2,21.14,No,Up-to-date,2024-07-07,5.5,3.78,736747,Yes,Recovering
6009888,RF266351308,Holstein,2015-04-24,2020-09-20,FARM-013,Central Java,Excellent,Standard Mix,461.9,1,30.41,No,Partial,2024-08-13,4.8,4.1,164249,Yes,Low yield alert
4961312,RF300182939,Ayrshire,2016-09-21,2021-04-23,FARM-008,West Java,Poor,Standard Mix,429.0,5,12.08,No,Up-to-date,2024-07-06,4.38,3.04,445471,Yes,Recovering
5157921,RF285952149,Holstein,2019-05-25,2020-10-29,FARM-026,South Sulawesi,Good,Standard Mix,548.1,2,25.95,Yes,Partial,2023-03-04,3.39,3.84,286299,No,None
6272037,RF411253239,Holstein,2013-02-13,2014-08-14,FARM-026,Bali,Excellent,Premium Silage,584.7,4,30.55,No,Overdue,2024-08-17,4.09,3.61,786341,Yes,Recovering
2503717,RF177599441,Holstein,2020-05-25,2022-08-07,FARM-015,West Java,Excellent,Hay-Based,516.4,1,28.9,No,Overdue,2023-02-13,4.27,3.84,607472,Yes,None
2929715,RF233360180,Holstein,2012-08-20,2017-05-02,FARM-016,Aceh,Excellent,Hay-Based,590.5,2,28.99,No,Up-to-date,2023-02-13,5.02,2.89,247375,Yes,Monitor closely
1094709,RF201590239,Holstein,2020-12-04,2023-02-26,FARM-036,Yogyakarta,Excellent,Standard Mix,507.6,3,21.07,Yes,Partial,2024-01-29,4.08,3.79,349029,Yes,High performer
7681090,RF487282701,Guernsey,2016-08-03,2021-01-02,FARM-027,East Java,Fair,Standard Mix,330.1,4,20.89,Yes,Overdue,2023-10-14,4.03,2.97,408259,Yes,Monitor closely
4928578,RF609705580,Jersey,2015-05-16,2018-06-28,FARM-014,West Java,Fair,Hay-Based,473.4,2,18.97,No,Up-to-date,2023-09-04,3.65,3.71,173682,Yes,Monitor closely
7550021,RF551969147,Jersey,2013-05-07,2018-03-24,FARM-023,West Java,Poor,Standard Mix,362.2,1,20.43,Yes,Up-to-date,2023-05-15,3.85,2.95,523195,Yes,None
8959049,RF206881825,Normande,2018-11-17,2024-01-19,FARM-031,Yogyakarta,Excellent,Standard Mix,438.1,3,13.2,Yes,Up-to-date,2024-05-12,3.86,3.12,541261,Yes,None
6534221,RF242318339,Brown Swiss,2019-07-11,2022-08-06,FARM-024,West Java,Good,Premium Silage,427.0,2,15.73,No,Up-to-date,2024-05-09,4.65,2.91,648990,Yes,Recovering
2176077,RF184694481,Jersey,2014-11-30,2019-02-19,FARM-025,West Java,Poor,Standard Mix,465.3,6,18.11,No,Up-to-date,2024-01-24,5.43,3.66,437600,Yes,High performer
5518413,RF566761719,Holstein,2020-10-20,2022-11-24,FARM-010,Central Java,Good,Concentrate Rich,617.9,4,32.04,No,Overdue,2024-07-27,4.96,2.81,633722,No,High performer
7844947,RF179056395,Guernsey,2016-08-04,2017-08-25,FARM-008,Bali,Good,Standard Mix,482.8,4,18.03,No,Up-to-date,2023-08-10,5.77,3.73,603191,Yes,High performer
9614423,RF248341427,Jersey,2016-12-08,2017-07-08,FARM-039,Central Java,Good,Premium Silage,458.0,2,15.69,No,Up-to-date,2023-11-26,3.92,4.15,280994,Yes,High performer
4731991,RF721229570,Holstein,2015-02-23,2018-11-28,FARM-001,Yogyakarta,Good,Standard Mix,431.3,2,28.73,No,Partial,2024-12-30,4.32,3.57,263023,Yes,Low yield alert
1881193,RF492706269,Brown Swiss,2020-02-06,2022-02-08,FARM-029,Yogyakarta,Good,Hay-Based,415.2,1,17.78,Yes,Up-to-date,2024-08-27,3.99,2.84,311823,Yes,High performer
7615594,RF534467936,Holstein,2020-02-25,2024-06-28,FARM-017,East Java,Good,Organic Blend,544.8,5,25.28,No,Up-to-date,2023-07-30,5.05,4.01,527663,Yes,None
3388522,RF220189054,Holstein,2017-02-15,2020-03-06,FARM-040,West Java,Excellent,Premium Silage,556.4,3,31.55,No,Overdue,2023-10-13,4.02,2.91,503706,Yes,High performer
7124083,RF237328627,Holstein,2021-07-04,2023-09-23,FARM-009,Central Java,Excellent,Premium Silage,521.0,4,25.34,No,Up-to-date,2024-02-14,5.52,3.38,768861,Yes,None
3290229,RF131181547,Jersey,2015-07-29,2019-09-08,FARM-026,East Java,Good,Hay-Based,301.8,3,24.23,Yes,Up-to-date,2023-12-05,5.62,3.28,315524,Yes,Monitor closely
2471032,RF967918218,Normande,2016-05-21,2016-11-19,FARM-024,Aceh,Good,Premium Silage,510.7,3,27.64,Yes,Up-to-date,2023-04-05,5.67,2.81,94190,Yes,High performer
2634873,RF193586902,Ayrshire,2017-02-15,2020-12-24,FARM-024,East Java,Good,Organic Blend,412.2,2,20.16,Yes,Up-to-date,2024-12-19,3.38,3.06,110074,Yes,Low yield alert
8828026,RF231335808,Normande,2019-05-04,2020-11-16,FARM-005,Central Java,Good,Organic Blend,363.1,1,22.07,Yes,Partial,2023-12-25,5.53,4.18,162997,Yes,Excellent genetics
1062026,RF658742916,Holstein,2015-10-23,2016-10-18,FARM-026,Central Java,Good,Hay-Based,568.1,1,21.15,No,Up-to-date,2023-07-12,5.4,3.79,637704,Yes,Low yield alert
7615632,RF709967812,Ayrshire,2017-01-02,2020-06-21,FARM-030,West Java,Good,Standard Mix,328.7,1,17.64,Yes,Up-to-date,2023-05-17,4.74,3.83,536230,Yes,None
7517332,RF733744504,Holstein,2018-01-17,2020-09-13,FARM-036,Central Java,Fair,Premium Silage,551.5,3,20.08,Yes,Up-to-date,2024-09-18,4.91,3.94,619208,No,Recovering
9909397,RF448044408,Guernsey,2021-01-30,2021-08-09,FARM-032,West Java,Excellent,Organic Blend,470.7,1,14.18,Yes,Up-to-date,2023-05-09,3.79,4.19,463138,Yes,High performer
8696982,RF527364998,Ayrshire,2013-12-25,2018-05-01,FARM-006,Bali,Good,Organic Blend,470.2,3,12.12,No,Up-to-date,2024-06-17,4.23,3.42,486813,No,Excellent genetics
5485722,RF822215615,Holstein,2021-01-13,2022-01-02,FARM-038,South Sulawesi,Fair,Organic Blend,562.9,1,19.54,No,Overdue,2024-12-30,3.9,3.13,400311,Yes,None
4666525,RF806318136,Holstein,2016-06-03,2020-11-15,FARM-014,North Sumatra,Good,Organic Blend,668.0,3,25.71,No,Up-to-date,2023-01-01,4.81,3.21,431175,Yes,Excellent genetics
6894759,RF498041246,Jersey,2014-08-08,2016-10-08,FARM-002,Aceh,Good,Standard Mix,494.1,5,28.98,Yes,Partial,2024-08-31,5.07,3.26,666789,No,High performer
1127592,RF993684256,Holstein,2012-02-22,2013-03-18,FARM-036,South Sulawesi,Poor,Concentrate Rich,510.5,6,31.15,No,Partial,2023-10-21,4.55,3.9,785889,Yes,Low yield alert
8107177,RF652029107,Holstein,2016-01-09,2020-03-29,FARM-031,Central Java,Fair,Premium Silage,540.2,4,25.1,Yes,Overdue,2024-10-29,4.82,3.7,378558,Yes,High performer
5944490,RF134367593,Holstein,2019-03-26,2021-07-26,FARM-025,East Java,Poor,Concentrate Rich,675.3,6,26.28,No,Up-to-date,2024-11-26,3.21,3.46,348539,Yes,None
3912886,RF215881147,Holstein,2018-06-04,2022-05-03,FARM-005,Bali,Fair,Hay-Based,569.4,6,35.2,No,Up-to-date,2024-06-18,3.69,3.77,415114,Yes,Recovering
6862008,RF891284059,Brown Swiss,2015-02-24,2016-04-16,FARM-015,East Java,Good,Pasture-Fed,357.6,4,15.96,No,Up-to-date,2024-09-20,4.44,3.99,89802,No,Excellent genetics
2503875,RF171391545,Holstein,2013-08-01,2015-01-18,FARM-011,West Java,Good,Organic Blend,527.4,5,32.05,No,Up-to-date,2023-06-20,4.14,3.15,754113,Yes,Excellent genetics
6927556,RF392244071,Holstein,2018-01-23,2019-09-26,FARM-030,West Java,Good,Pasture-Fed,486.6,5,19.93,No,Up-to-date,2023-05-16,3.25,4.18,708162,Yes,Low yield alert
6501583,RF424534130,Holstein,2021-11-06,2023-03-29,FARM-014,West Java,Good,Organic Blend,553.8,3,25.67,No,Up-to-date,2023-10-12,3.87,3.25,291377,No,None
9581776,RF128006131,Ayrshire,2021-01-29,2022-06-09,FARM-008,South Sulawesi,Good,Concentrate Rich,443.1,2,25.15,Yes,Up-to-date,2023-04-16,4.48,2.86,767169,Yes,None
3388630,RF689417305,Jersey,2013-06-21,2017-10-28,FARM-035,East Java,Poor,Standard Mix,333.9,6,16.97,Yes,Up-to-date,2023-02-03,3.35,3.36,676626,No,Recovering
8926422,RF347360716,Jersey,2018-09-24,2024-03-07,FARM-035,East Java,Under Treatment,Concentrate Rich,423.4,5,17.29,Yes,Up-to-date,2023-10-31,3.29,3.92,139044,Yes,None
5747930,RF199666266,Jersey,2015-06-22,2018-06-24,FARM-025,West Java,Excellent,Premium Silage,517.0,1,20.04,Yes,Up-to-date,2023-09-25,3.71,4.12,373251,Yes,High performer
4994266,RF342799160,Jersey,2016-09-15,2020-01-14,FARM-017,East Java,Good,Concentrate Rich,415.7,3,22.76,Yes,Up-to-date,2023-12-06,4.82,3.62,663030,Yes,Recovering
7746781,RF133524069,Jersey,2017-11-29,2022-10-26,FARM-025,East Java,Good,Standard Mix,505.4,5,16.18,Yes,Up-to-date,2023-12-12,5.69,3.07,271264,Yes,Excellent genetics
3847389,RF799581388,Normande,2018-10-11,2023-11-11,FARM-031,Yogyakarta,Fair,Pasture-Fed,407.3,3,21.97,Yes,Up-to-date,2024-07-15,5.2,3.92,782453,Yes,Low yield alert
3192032,RF727072842,Ayrshire,2014-02-02,2015-12-11,FARM-030,North Sumatra,Good,Concentrate Rich,473.0,4,26.59,Yes,Up-to-date,2024-10-07,4.11,3.29,251783,Yes,None
